algorithm,n_rounds,opponent_type,reward_sum,agent_final_reward
AlegAATr,40.csv,spp,72.0,-116.0
AlegAATr,40.csv,spp,72.0,-116.0
AlegAATr,40.csv,spp,72.0,-116.0
AlegAATr,40.csv,spp,180.0,150.0
AlegAATr,40.csv,spp,72.0,-116.0
RAlegAATr,50.csv,cfr,-100.0,-50.0
RAlegAATr,50.csv,cfr,-100.0,-50.0
RAlegAATr,50.csv,cfr,-100.0,-50.0
RAlegAATr,50.csv,cfr,-100.0,-50.0
RAlegAATr,50.csv,cfr,-100.0,-50.0
RawO,30.csv,bbl,-60.0,-30.0
RawO,30.csv,bbl,60.0,-82.0
RawO,30.csv,bbl,-60.0,-30.0
RawO,30.csv,bbl,60.0,-82.0
RawO,30.csv,bbl,-60.0,-30.0
SMAlegAATr,10.csv,eee,28.0,14.0
SMAlegAATr,10.csv,eee,28.0,14.0
SMAlegAATr,10.csv,eee,20.0,-30.0
SMAlegAATr,10.csv,eee,20.0,-30.0
SMAlegAATr,10.csv,eee,28.0,14.0
AlegAATr,30.csv,bullied,144.0,108.0
AlegAATr,30.csv,bullied,144.0,108.0
AlegAATr,30.csv,bullied,144.0,108.0
AlegAATr,30.csv,bullied,144.0,108.0
AlegAATr,30.csv,bullied,144.0,108.0
SMAlegAATr,10.csv,bullypunish,20.0,-30.0
SMAlegAATr,10.csv,bullypunish,20.0,-30.0
SMAlegAATr,10.csv,bullypunish,20.0,-30.0
SMAlegAATr,10.csv,bullypunish,20.0,-30.0
SMAlegAATr,10.csv,bullypunish,20.0,-30.0
RDQN,30.csv,roundnum,36.0,114.0
RDQN,30.csv,roundnum,36.0,114.0
RDQN,30.csv,roundnum,36.0,114.0
RDQN,30.csv,roundnum,36.0,114.0
RDQN,30.csv,roundnum,36.0,114.0
AlegAATr,20.csv,coopgreedy,68.0,38.0
AlegAATr,20.csv,coopgreedy,88.0,60.0
AlegAATr,20.csv,coopgreedy,56.0,36.0
AlegAATr,20.csv,coopgreedy,80.0,64.0
AlegAATr,20.csv,coopgreedy,76.0,18.0
DQN,10.csv,bullypunish,-20.0,-10.0
DQN,10.csv,bullypunish,-20.0,-10.0
DQN,10.csv,bullypunish,-20.0,-10.0
DQN,10.csv,bullypunish,-20.0,-10.0
DQN,10.csv,bullypunish,-20.0,-10.0
AlegAATr,10.csv,greedyneg,12.0,-26.0
AlegAATr,10.csv,greedyneg,12.0,-26.0
AlegAATr,10.csv,greedyneg,12.0,-26.0
AlegAATr,10.csv,greedyneg,12.0,-26.0
AlegAATr,10.csv,greedyneg,12.0,-26.0
SOAleqgAATr,60.csv,selfplay,352.0,176.0
SOAleqgAATr,60.csv,selfplay,352.0,176.0
SOAleqgAATr,60.csv,selfplay,352.0,176.0
SOAleqgAATr,60.csv,selfplay,352.0,176.0
SOAleqgAATr,60.csv,selfplay,352.0,176.0
RDQN,20.csv,roundnum,40.0,100.0
RDQN,20.csv,roundnum,40.0,100.0
RDQN,20.csv,roundnum,40.0,100.0
RDQN,20.csv,roundnum,40.0,100.0
RDQN,20.csv,roundnum,40.0,100.0
AlegAATr,30.csv,coopgreedy,96.0,84.0
AlegAATr,30.csv,coopgreedy,88.0,72.0
AlegAATr,30.csv,coopgreedy,96.0,44.0
AlegAATr,30.csv,coopgreedy,112.0,68.0
AlegAATr,30.csv,coopgreedy,76.0,62.0
AlegAATr,20.csv,bullied,92.0,74.0
AlegAATr,20.csv,bullied,92.0,74.0
AlegAATr,20.csv,bullied,92.0,74.0
AlegAATr,20.csv,bullied,92.0,74.0
AlegAATr,20.csv,bullied,92.0,74.0
AlegAATr,40.csv,bullypunish,72.0,-116.0
AlegAATr,40.csv,bullypunish,72.0,-116.0
AlegAATr,40.csv,bullypunish,72.0,-116.0
AlegAATr,40.csv,bullypunish,72.0,-116.0
AlegAATr,40.csv,bullypunish,72.0,-116.0
RAlegAATr,40.csv,cfr,-80.0,-40.0
RAlegAATr,40.csv,cfr,-80.0,-40.0
RAlegAATr,40.csv,cfr,-80.0,-40.0
RAlegAATr,40.csv,cfr,-80.0,-40.0
RAlegAATr,40.csv,cfr,-80.0,-40.0
AlegAATr,50.csv,spp,200.0,200.0
AlegAATr,50.csv,spp,92.0,-146.0
AlegAATr,50.csv,spp,188.0,14.0
AlegAATr,50.csv,spp,92.0,-146.0
AlegAATr,50.csv,spp,200.0,200.0
RawO,20.csv,bbl,40.0,-52.0
RawO,20.csv,bbl,-40.0,-20.0
RawO,20.csv,bbl,-40.0,-20.0
RawO,20.csv,bbl,-40.0,-20.0
RawO,20.csv,bbl,40.0,-52.0
RawO,30.csv,cfr,-60.0,-30.0
RawO,30.csv,cfr,-60.0,-30.0
RawO,30.csv,cfr,-60.0,-30.0
RawO,30.csv,cfr,-60.0,-30.0
RawO,30.csv,cfr,-60.0,-30.0
QAlegAATr,10.csv,random,16.0,20.0
QAlegAATr,10.csv,random,24.0,0.0
QAlegAATr,10.csv,random,20.0,10.0
QAlegAATr,10.csv,random,12.0,38.0
QAlegAATr,10.csv,random,28.0,14.0
MADQN,20.csv,roundnum,44.0,98.0
MADQN,20.csv,roundnum,44.0,98.0
MADQN,20.csv,roundnum,44.0,98.0
MADQN,20.csv,roundnum,44.0,98.0
MADQN,20.csv,roundnum,44.0,98.0
DQN,10.csv,cfr,-20.0,-10.0
DQN,10.csv,cfr,-20.0,-10.0
DQN,10.csv,cfr,-20.0,-10.0
DQN,10.csv,cfr,-20.0,-10.0
DQN,10.csv,cfr,-20.0,-10.0
RAlegAATr,50.csv,bbl,-100.0,-50.0
RAlegAATr,50.csv,bbl,-100.0,-50.0
RAlegAATr,50.csv,bbl,-96.0,-44.0
RAlegAATr,50.csv,bbl,-96.0,-44.0
RAlegAATr,50.csv,bbl,-96.0,-44.0
SMAlegAATr,10.csv,cooppunish,28.0,14.0
SMAlegAATr,10.csv,cooppunish,28.0,14.0
SMAlegAATr,10.csv,cooppunish,28.0,14.0
SMAlegAATr,10.csv,cooppunish,28.0,14.0
SMAlegAATr,10.csv,cooppunish,28.0,14.0
RAlegAATr,20.csv,bullied,40.0,100.0
RAlegAATr,20.csv,bullied,40.0,100.0
RAlegAATr,20.csv,bullied,40.0,100.0
RAlegAATr,20.csv,bullied,40.0,100.0
RAlegAATr,20.csv,bullied,40.0,100.0
RDQN,60.csv,bbl,-116.0,-54.0
RDQN,60.csv,bbl,-120.0,-60.0
RDQN,60.csv,bbl,-120.0,-60.0
RDQN,60.csv,bbl,-120.0,-60.0
RDQN,60.csv,bbl,-120.0,-60.0
MADQN,20.csv,roundnum2,-36.0,-22.0
MADQN,20.csv,roundnum2,-36.0,-22.0
MADQN,20.csv,roundnum2,-36.0,-22.0
MADQN,20.csv,roundnum2,-36.0,-22.0
MADQN,20.csv,roundnum2,-36.0,-22.0
MADQN,40.csv,coopgreedy,44.0,138.0
MADQN,40.csv,coopgreedy,32.0,120.0
MADQN,40.csv,coopgreedy,36.0,126.0
MADQN,40.csv,coopgreedy,40.0,132.0
MADQN,40.csv,coopgreedy,44.0,138.0
SOAleqgAATr,30.csv,coopgreedy,116.0,42.0
SOAleqgAATr,30.csv,coopgreedy,48.0,92.0
SOAleqgAATr,30.csv,coopgreedy,52.0,106.0
SOAleqgAATr,30.csv,coopgreedy,148.0,58.0
SOAleqgAATr,30.csv,coopgreedy,124.0,62.0
RAlegAATr,60.csv,bullypunish,-120.0,-60.0
RAlegAATr,60.csv,bullypunish,-120.0,-60.0
RAlegAATr,60.csv,bullypunish,-120.0,-60.0
RAlegAATr,60.csv,bullypunish,-120.0,-60.0
RAlegAATr,60.csv,bullypunish,-120.0,-60.0
SOAleqgAATr,60.csv,coop,120.0,300.0
SOAleqgAATr,60.csv,coop,120.0,300.0
SOAleqgAATr,60.csv,coop,120.0,300.0
SOAleqgAATr,60.csv,coop,120.0,300.0
SOAleqgAATr,60.csv,coop,120.0,300.0
AleqgAATr,40.csv,coop,164.0,158.0
AleqgAATr,40.csv,coop,164.0,158.0
AleqgAATr,40.csv,coop,164.0,158.0
AleqgAATr,40.csv,coop,164.0,158.0
AleqgAATr,40.csv,coop,164.0,158.0
QAlegAATr,50.csv,coopgreedy,108.0,102.0
QAlegAATr,50.csv,coopgreedy,72.0,168.0
QAlegAATr,50.csv,coopgreedy,108.0,134.0
QAlegAATr,50.csv,coopgreedy,88.0,176.0
QAlegAATr,50.csv,coopgreedy,120.0,104.0
AleqgAATr,10.csv,roundnum,44.0,38.0
AleqgAATr,10.csv,roundnum,44.0,38.0
AleqgAATr,10.csv,roundnum,44.0,38.0
AleqgAATr,10.csv,roundnum,44.0,38.0
AleqgAATr,10.csv,roundnum,44.0,38.0
RAlegAATr,60.csv,coopgreedy,48.0,192.0
RAlegAATr,60.csv,coopgreedy,56.0,204.0
RAlegAATr,60.csv,coopgreedy,80.0,240.0
RAlegAATr,60.csv,coopgreedy,44.0,186.0
RAlegAATr,60.csv,coopgreedy,60.0,210.0
AleqgAATr,30.csv,bullypunish,0.0,-60.0
AleqgAATr,30.csv,bullypunish,0.0,-60.0
AleqgAATr,30.csv,bullypunish,0.0,-60.0
AleqgAATr,30.csv,bullypunish,0.0,-60.0
AleqgAATr,30.csv,bullypunish,0.0,-60.0
MADQN,30.csv,greedyneg,36.0,106.0
MADQN,30.csv,greedyneg,36.0,106.0
MADQN,30.csv,greedyneg,36.0,106.0
MADQN,30.csv,greedyneg,36.0,106.0
MADQN,30.csv,greedyneg,36.0,106.0
AleqgAATr,60.csv,cfr,0.0,-120.0
AleqgAATr,60.csv,cfr,0.0,-120.0
AleqgAATr,60.csv,cfr,0.0,-120.0
AleqgAATr,60.csv,cfr,0.0,-120.0
AleqgAATr,60.csv,cfr,0.0,-120.0
SMAlegAATr,10.csv,coop,48.0,36.0
SMAlegAATr,10.csv,coop,48.0,36.0
SMAlegAATr,10.csv,coop,48.0,36.0
SMAlegAATr,10.csv,coop,48.0,36.0
SMAlegAATr,10.csv,coop,48.0,36.0
SMAlegAATr,40.csv,bullied,108.0,186.0
SMAlegAATr,40.csv,bullied,108.0,186.0
SMAlegAATr,40.csv,bullied,108.0,186.0
SMAlegAATr,40.csv,bullied,108.0,186.0
SMAlegAATr,40.csv,bullied,108.0,186.0
AlegAATr,50.csv,eee,200.0,200.0
AlegAATr,50.csv,eee,92.0,-146.0
AlegAATr,50.csv,eee,92.0,-146.0
AlegAATr,50.csv,eee,84.0,-118.0
AlegAATr,50.csv,eee,92.0,-146.0
AleqgAATr,30.csv,selfplay,68.0,34.0
AleqgAATr,30.csv,selfplay,68.0,34.0
AleqgAATr,30.csv,selfplay,68.0,34.0
AleqgAATr,30.csv,selfplay,68.0,34.0
AleqgAATr,30.csv,selfplay,68.0,34.0
AlegAATr,30.csv,random,92.0,-18.0
AlegAATr,30.csv,random,80.0,12.0
AlegAATr,30.csv,random,60.0,22.0
AlegAATr,30.csv,random,76.0,14.0
AlegAATr,30.csv,random,80.0,20.0
RDQN,60.csv,greedyneg,116.0,294.0
RDQN,60.csv,greedyneg,116.0,294.0
RDQN,60.csv,greedyneg,116.0,294.0
RDQN,60.csv,greedyneg,116.0,294.0
RDQN,60.csv,greedyneg,116.0,294.0
SOAleqgAATr,20.csv,minimax,-36.0,-22.0
SOAleqgAATr,20.csv,minimax,-36.0,-22.0
SOAleqgAATr,20.csv,minimax,-36.0,-22.0
SOAleqgAATr,20.csv,minimax,-36.0,-22.0
SOAleqgAATr,20.csv,minimax,-36.0,-22.0
QAlegAATr,60.csv,bbl,116.0,-170.0
QAlegAATr,60.csv,bbl,116.0,-170.0
QAlegAATr,60.csv,bbl,116.0,-170.0
QAlegAATr,60.csv,bbl,116.0,-178.0
QAlegAATr,60.csv,bbl,116.0,-178.0
RAlegAATr,20.csv,selfplay,-40.0,-20.0
RAlegAATr,20.csv,selfplay,-40.0,-20.0
RAlegAATr,20.csv,selfplay,-40.0,-20.0
RAlegAATr,20.csv,selfplay,-40.0,-20.0
RAlegAATr,20.csv,selfplay,-40.0,-20.0
RawO,30.csv,bullied,68.0,146.0
RawO,30.csv,bullied,68.0,146.0
RawO,30.csv,bullied,68.0,146.0
RawO,30.csv,bullied,68.0,146.0
RawO,30.csv,bullied,68.0,146.0
MADQN,60.csv,bbl,-112.0,-56.0
MADQN,60.csv,bbl,-116.0,-62.0
MADQN,60.csv,bbl,-116.0,-62.0
MADQN,60.csv,bbl,-116.0,-62.0
MADQN,60.csv,bbl,-116.0,-62.0
RawO,30.csv,random,12.0,38.0
RawO,30.csv,random,20.0,42.0
RawO,30.csv,random,28.0,-10.0
RawO,30.csv,random,24.0,48.0
RawO,30.csv,random,24.0,64.0
MADQN,50.csv,coop,104.0,248.0
MADQN,50.csv,coop,104.0,248.0
MADQN,50.csv,coop,104.0,248.0
MADQN,50.csv,coop,104.0,248.0
MADQN,50.csv,coop,104.0,248.0
SOAleqgAATr,50.csv,random,116.0,122.0
SOAleqgAATr,50.csv,random,68.0,74.0
SOAleqgAATr,50.csv,random,76.0,30.0
SOAleqgAATr,50.csv,random,68.0,18.0
SOAleqgAATr,50.csv,random,96.0,76.0
SOAleqgAATr,40.csv,greedyneg,8.0,-52.0
SOAleqgAATr,40.csv,greedyneg,8.0,-52.0
SOAleqgAATr,40.csv,greedyneg,8.0,-52.0
SOAleqgAATr,40.csv,greedyneg,8.0,-52.0
SOAleqgAATr,40.csv,greedyneg,8.0,-52.0
SMAlegAATr,60.csv,greedyneg,120.0,-180.0
SMAlegAATr,60.csv,greedyneg,120.0,-180.0
SMAlegAATr,60.csv,greedyneg,120.0,-180.0
SMAlegAATr,60.csv,greedyneg,120.0,-180.0
SMAlegAATr,60.csv,greedyneg,120.0,-180.0
SOAleqgAATr,50.csv,roundnum2,-16.0,4.0
SOAleqgAATr,50.csv,roundnum2,-28.0,-22.0
SOAleqgAATr,50.csv,roundnum2,-12.0,-14.0
SOAleqgAATr,50.csv,roundnum2,-28.0,42.0
SOAleqgAATr,50.csv,roundnum2,-32.0,12.0
RDQN,50.csv,minimax,-100.0,-50.0
RDQN,50.csv,minimax,-100.0,-50.0
RDQN,50.csv,minimax,-100.0,-50.0
RDQN,50.csv,minimax,-100.0,-50.0
RDQN,50.csv,minimax,-100.0,-50.0
SOAleqgAATr,20.csv,cfr,-36.0,-22.0
SOAleqgAATr,20.csv,cfr,-36.0,-22.0
SOAleqgAATr,20.csv,cfr,-36.0,-22.0
SOAleqgAATr,20.csv,cfr,-36.0,-22.0
SOAleqgAATr,20.csv,cfr,-36.0,-22.0
RDQN,30.csv,cooppunish,0.0,60.0
RDQN,30.csv,cooppunish,0.0,60.0
RDQN,30.csv,cooppunish,0.0,60.0
RDQN,30.csv,cooppunish,0.0,60.0
RDQN,30.csv,cooppunish,0.0,60.0
QAlegAATr,60.csv,minimax,116.0,-178.0
QAlegAATr,60.csv,minimax,116.0,-178.0
QAlegAATr,60.csv,minimax,116.0,-178.0
QAlegAATr,60.csv,minimax,116.0,-178.0
QAlegAATr,60.csv,minimax,116.0,-178.0
SOAleqgAATr,40.csv,roundnum,20.0,102.0
SOAleqgAATr,40.csv,roundnum,20.0,102.0
SOAleqgAATr,40.csv,roundnum,20.0,102.0
SOAleqgAATr,40.csv,roundnum,20.0,102.0
SOAleqgAATr,40.csv,roundnum,20.0,102.0
RawO,20.csv,bullypunish,-40.0,-20.0
RawO,20.csv,bullypunish,-40.0,-20.0
RawO,20.csv,bullypunish,-40.0,-20.0
RawO,20.csv,bullypunish,-40.0,-20.0
RawO,20.csv,bullypunish,-40.0,-20.0
SOAleqgAATr,30.csv,bbl,-52.0,-26.0
SOAleqgAATr,30.csv,bbl,-56.0,-32.0
SOAleqgAATr,30.csv,bbl,-52.0,-26.0
SOAleqgAATr,30.csv,bbl,-52.0,-26.0
SOAleqgAATr,30.csv,bbl,-56.0,-32.0
RawO,20.csv,cooppunish,20.0,38.0
RawO,20.csv,cooppunish,20.0,38.0
RawO,20.csv,cooppunish,20.0,38.0
RawO,20.csv,cooppunish,20.0,38.0
RawO,20.csv,cooppunish,20.0,38.0
AlegAATr,10.csv,cooppunish,32.0,12.0
AlegAATr,10.csv,cooppunish,32.0,12.0
AlegAATr,10.csv,cooppunish,32.0,12.0
AlegAATr,10.csv,cooppunish,32.0,12.0
AlegAATr,10.csv,cooppunish,32.0,12.0
QAlegAATr,40.csv,greedyneg,76.0,-110.0
QAlegAATr,40.csv,greedyneg,76.0,-110.0
QAlegAATr,40.csv,greedyneg,76.0,-110.0
QAlegAATr,40.csv,greedyneg,76.0,-110.0
QAlegAATr,40.csv,greedyneg,76.0,-110.0
SMAlegAATr,50.csv,minimax,100.0,-150.0
SMAlegAATr,50.csv,minimax,100.0,-150.0
SMAlegAATr,50.csv,minimax,100.0,-150.0
SMAlegAATr,50.csv,minimax,100.0,-150.0
SMAlegAATr,50.csv,minimax,100.0,-150.0
DQN,50.csv,selfplay,-100.0,-50.0
DQN,50.csv,selfplay,-100.0,-50.0
DQN,50.csv,selfplay,-100.0,-50.0
DQN,50.csv,selfplay,-100.0,-50.0
DQN,50.csv,selfplay,-100.0,-50.0
MADQN,30.csv,bullypunish,-56.0,-32.0
MADQN,30.csv,bullypunish,-56.0,-32.0
MADQN,30.csv,bullypunish,-56.0,-32.0
MADQN,30.csv,bullypunish,-56.0,-32.0
MADQN,30.csv,bullypunish,-56.0,-32.0
SMAlegAATr,10.csv,selfplay,36.0,18.0
SMAlegAATr,10.csv,selfplay,36.0,18.0
SMAlegAATr,10.csv,selfplay,36.0,18.0
SMAlegAATr,10.csv,selfplay,36.0,18.0
SMAlegAATr,10.csv,selfplay,36.0,18.0
SOAleqgAATr,10.csv,bullypunish,-16.0,-12.0
SOAleqgAATr,10.csv,bullypunish,-16.0,-12.0
SOAleqgAATr,10.csv,bullypunish,-16.0,-12.0
SOAleqgAATr,10.csv,bullypunish,-16.0,-12.0
SOAleqgAATr,10.csv,bullypunish,-16.0,-12.0
SOAleqgAATr,60.csv,spp,120.0,300.0
SOAleqgAATr,60.csv,spp,120.0,300.0
SOAleqgAATr,60.csv,spp,32.0,112.0
SOAleqgAATr,60.csv,spp,32.0,112.0
SOAleqgAATr,60.csv,spp,-116.0,-62.0
RDQN,30.csv,eee,-8.0,48.0
RDQN,30.csv,eee,-24.0,24.0
RDQN,30.csv,eee,0.0,60.0
RDQN,30.csv,eee,-12.0,42.0
RDQN,30.csv,eee,-28.0,18.0
AlegAATr,10.csv,roundnum,52.0,34.0
AlegAATr,10.csv,roundnum,52.0,34.0
AlegAATr,10.csv,roundnum,52.0,34.0
AlegAATr,10.csv,roundnum,52.0,34.0
AlegAATr,10.csv,roundnum,52.0,34.0
SOAleqgAATr,30.csv,bullied,60.0,150.0
SOAleqgAATr,30.csv,bullied,60.0,150.0
SOAleqgAATr,30.csv,bullied,60.0,150.0
SOAleqgAATr,30.csv,bullied,60.0,150.0
SOAleqgAATr,30.csv,bullied,60.0,150.0
AleqgAATr,20.csv,eee,0.0,-40.0
AleqgAATr,20.csv,eee,84.0,78.0
AleqgAATr,20.csv,eee,0.0,-40.0
AleqgAATr,20.csv,eee,84.0,78.0
AleqgAATr,20.csv,eee,0.0,-40.0
RawO,20.csv,minimax,-40.0,-20.0
RawO,20.csv,minimax,-40.0,-20.0
RawO,20.csv,minimax,-40.0,-20.0
RawO,20.csv,minimax,-40.0,-20.0
RawO,20.csv,minimax,-40.0,-20.0
QAlegAATr,50.csv,roundnum2,104.0,-56.0
QAlegAATr,50.csv,roundnum2,92.0,-26.0
QAlegAATr,50.csv,roundnum2,108.0,-34.0
QAlegAATr,50.csv,roundnum2,116.0,-78.0
QAlegAATr,50.csv,roundnum2,128.0,-84.0
AleqgAATr,50.csv,coopgreedy,144.0,108.0
AleqgAATr,50.csv,coopgreedy,124.0,78.0
AleqgAATr,50.csv,coopgreedy,132.0,98.0
AleqgAATr,50.csv,coopgreedy,152.0,120.0
AleqgAATr,50.csv,coopgreedy,164.0,138.0
MADQN,60.csv,bullied,124.0,298.0
MADQN,60.csv,bullied,124.0,298.0
MADQN,60.csv,bullied,124.0,298.0
MADQN,60.csv,bullied,124.0,298.0
MADQN,60.csv,bullied,124.0,298.0
MADQN,60.csv,cooppunish,8.0,124.0
MADQN,60.csv,cooppunish,8.0,124.0
MADQN,60.csv,cooppunish,8.0,124.0
MADQN,60.csv,cooppunish,8.0,124.0
MADQN,60.csv,cooppunish,8.0,124.0
SOAleqgAATr,10.csv,cooppunish,24.0,16.0
SOAleqgAATr,10.csv,cooppunish,24.0,16.0
SOAleqgAATr,10.csv,cooppunish,24.0,16.0
SOAleqgAATr,10.csv,cooppunish,24.0,16.0
SOAleqgAATr,10.csv,cooppunish,24.0,16.0
SMAlegAATr,30.csv,coopgreedy,72.0,80.0
SMAlegAATr,30.csv,coopgreedy,48.0,84.0
SMAlegAATr,30.csv,coopgreedy,68.0,106.0
SMAlegAATr,30.csv,coopgreedy,88.0,88.0
SMAlegAATr,30.csv,coopgreedy,48.0,68.0
QAlegAATr,30.csv,spp,56.0,-88.0
QAlegAATr,30.csv,spp,60.0,150.0
QAlegAATr,30.csv,spp,56.0,-88.0
QAlegAATr,30.csv,spp,56.0,-88.0
QAlegAATr,30.csv,spp,56.0,-88.0
RDQN,10.csv,random,4.0,26.0
RDQN,10.csv,random,-4.0,14.0
RDQN,10.csv,random,-8.0,8.0
RDQN,10.csv,random,4.0,26.0
RDQN,10.csv,random,4.0,26.0
MADQN,30.csv,spp,8.0,64.0
MADQN,30.csv,spp,64.0,148.0
MADQN,30.csv,spp,8.0,64.0
MADQN,30.csv,spp,-56.0,-32.0
MADQN,30.csv,spp,-56.0,-32.0
DQN,50.csv,cooppunish,0.0,100.0
DQN,50.csv,cooppunish,0.0,100.0
DQN,50.csv,cooppunish,0.0,100.0
DQN,50.csv,cooppunish,0.0,100.0
DQN,50.csv,cooppunish,0.0,100.0
DQN,30.csv,random,-8.0,48.0
DQN,30.csv,random,0.0,60.0
DQN,30.csv,random,8.0,72.0
DQN,30.csv,random,12.0,78.0
DQN,30.csv,random,0.0,60.0
DQN,40.csv,roundnum2,-44.0,14.0
DQN,40.csv,roundnum2,-60.0,-10.0
DQN,40.csv,roundnum2,-48.0,8.0
DQN,40.csv,roundnum2,-44.0,14.0
DQN,40.csv,roundnum2,-44.0,14.0
QAlegAATr,20.csv,coop,40.0,100.0
QAlegAATr,20.csv,coop,40.0,100.0
QAlegAATr,20.csv,coop,40.0,100.0
QAlegAATr,20.csv,coop,40.0,100.0
QAlegAATr,20.csv,coop,40.0,100.0
DQN,60.csv,minimax,-120.0,-60.0
DQN,60.csv,minimax,-120.0,-60.0
DQN,60.csv,minimax,-120.0,-60.0
DQN,60.csv,minimax,-120.0,-60.0
DQN,60.csv,minimax,-120.0,-60.0
AleqgAATr,10.csv,random,16.0,4.0
AleqgAATr,10.csv,random,20.0,2.0
AleqgAATr,10.csv,random,12.0,-2.0
AleqgAATr,10.csv,random,24.0,8.0
AleqgAATr,10.csv,random,28.0,14.0
DQN,50.csv,greedyneg,96.0,244.0
DQN,50.csv,greedyneg,96.0,244.0
DQN,50.csv,greedyneg,96.0,244.0
DQN,50.csv,greedyneg,96.0,244.0
DQN,50.csv,greedyneg,96.0,244.0
RDQN,50.csv,bullypunish,-100.0,-50.0
RDQN,50.csv,bullypunish,-100.0,-50.0
RDQN,50.csv,bullypunish,-100.0,-50.0
RDQN,50.csv,bullypunish,-100.0,-50.0
RDQN,50.csv,bullypunish,-100.0,-50.0
RDQN,40.csv,bullied,80.0,200.0
RDQN,40.csv,bullied,80.0,200.0
RDQN,40.csv,bullied,80.0,200.0
RDQN,40.csv,bullied,80.0,200.0
RDQN,40.csv,bullied,80.0,200.0
SMAlegAATr,40.csv,cfr,80.0,-120.0
SMAlegAATr,40.csv,cfr,80.0,-120.0
SMAlegAATr,40.csv,cfr,80.0,-120.0
SMAlegAATr,40.csv,cfr,80.0,-120.0
SMAlegAATr,40.csv,cfr,80.0,-120.0
AleqgAATr,60.csv,minimax,0.0,-120.0
AleqgAATr,60.csv,minimax,0.0,-120.0
AleqgAATr,60.csv,minimax,0.0,-120.0
AleqgAATr,60.csv,minimax,0.0,-120.0
AleqgAATr,60.csv,minimax,0.0,-120.0
AlegAATr,40.csv,coop,180.0,150.0
AlegAATr,40.csv,coop,180.0,150.0
AlegAATr,40.csv,coop,180.0,150.0
AlegAATr,40.csv,coop,180.0,150.0
AlegAATr,40.csv,coop,180.0,150.0
SMAlegAATr,50.csv,bbl,100.0,-150.0
SMAlegAATr,50.csv,bbl,100.0,-150.0
SMAlegAATr,50.csv,bbl,8.0,-96.0
SMAlegAATr,50.csv,bbl,8.0,-96.0
SMAlegAATr,50.csv,bbl,8.0,-96.0
RAlegAATr,40.csv,cooppunish,0.0,80.0
RAlegAATr,40.csv,cooppunish,0.0,80.0
RAlegAATr,40.csv,cooppunish,0.0,80.0
RAlegAATr,40.csv,cooppunish,0.0,80.0
RAlegAATr,40.csv,cooppunish,0.0,80.0
DQN,50.csv,eee,-16.0,76.0
DQN,50.csv,eee,-20.0,70.0
DQN,50.csv,eee,-40.0,40.0
DQN,50.csv,eee,-12.0,82.0
DQN,50.csv,eee,-4.0,94.0
AleqgAATr,20.csv,spp,84.0,78.0
AleqgAATr,20.csv,spp,48.0,24.0
AleqgAATr,20.csv,spp,0.0,-40.0
AleqgAATr,20.csv,spp,84.0,78.0
AleqgAATr,20.csv,spp,0.0,-40.0
AlegAATr,30.csv,minimax,52.0,-86.0
AlegAATr,30.csv,minimax,52.0,-86.0
AlegAATr,30.csv,minimax,52.0,-86.0
AlegAATr,30.csv,minimax,52.0,-86.0
AlegAATr,30.csv,minimax,52.0,-86.0
RDQN,30.csv,spp,0.0,60.0
RDQN,30.csv,spp,60.0,150.0
RDQN,30.csv,spp,0.0,60.0
RDQN,30.csv,spp,-60.0,-30.0
RDQN,30.csv,spp,-60.0,-30.0
SOAleqgAATr,60.csv,eee,8.0,-60.0
SOAleqgAATr,60.csv,eee,36.0,102.0
SOAleqgAATr,60.csv,eee,56.0,-60.0
SOAleqgAATr,60.csv,eee,52.0,38.0
SOAleqgAATr,60.csv,eee,160.0,120.0
AleqgAATr,10.csv,greedyneg,0.0,-20.0
AleqgAATr,10.csv,greedyneg,0.0,-20.0
AleqgAATr,10.csv,greedyneg,0.0,-20.0
AleqgAATr,10.csv,greedyneg,0.0,-20.0
AleqgAATr,10.csv,greedyneg,0.0,-20.0
SMAlegAATr,40.csv,random,40.0,36.0
SMAlegAATr,40.csv,random,48.0,64.0
SMAlegAATr,40.csv,random,56.0,76.0
SMAlegAATr,40.csv,random,20.0,62.0
SMAlegAATr,40.csv,random,60.0,50.0
RawO,50.csv,roundnum,56.0,64.0
RawO,50.csv,roundnum,56.0,64.0
RawO,50.csv,roundnum,56.0,64.0
RawO,50.csv,roundnum,56.0,64.0
RawO,50.csv,roundnum,56.0,64.0
RawO,50.csv,roundnum2,20.0,-6.0
RawO,50.csv,roundnum2,52.0,-22.0
RawO,50.csv,roundnum2,32.0,-44.0
RawO,50.csv,roundnum2,-16.0,28.0
RawO,50.csv,roundnum2,4.0,10.0
RAlegAATr,30.csv,minimax,-60.0,-30.0
RAlegAATr,30.csv,minimax,-60.0,-30.0
RAlegAATr,30.csv,minimax,-60.0,-30.0
RAlegAATr,30.csv,minimax,-60.0,-30.0
RAlegAATr,30.csv,minimax,-60.0,-30.0
RAlegAATr,10.csv,greedyneg,16.0,44.0
RAlegAATr,10.csv,greedyneg,16.0,44.0
RAlegAATr,10.csv,greedyneg,16.0,44.0
RAlegAATr,10.csv,greedyneg,16.0,44.0
RAlegAATr,10.csv,greedyneg,16.0,44.0
DQN,50.csv,spp,100.0,250.0
DQN,50.csv,spp,-100.0,-50.0
DQN,50.csv,spp,0.0,100.0
